Circle1:
(100, 166, 156)
(45, 129, 114)
(149, 200, 201)
(25, 121, 109)
(142, 191, 187)
(162, 183, 184)
(35, 127, 114)
(38, 134, 120)
(61, 133, 129)
(28, 129, 115)
(145, 190, 187)
(44, 130, 119)
(38, 119, 113)
(145, 191, 188)
(29, 129, 119)
(115, 175, 173)
(37, 112, 105)
(21, 124, 107)
(146, 196, 184)
(148, 180, 175)
(144, 188, 187)
(164, 188, 188)
(153, 194, 188)
(30, 123, 104)
(37, 124, 115)
(102, 163, 155)
(157, 190, 183)
(37, 116, 111)
(150, 191, 183)
(77, 147, 137)
(34, 132, 119)
(101, 160, 154)
(149, 195, 184)
(156, 186, 186)
(111, 166, 160)
(30, 126, 114)
(85, 153, 142)
(147, 196, 192)
(131, 188, 179)
(34, 122, 110)
(158, 190, 185)
(17, 121, 110)
(27, 127, 115)
(71, 141, 130)
(78, 128, 125)
(78, 139, 134)
(143, 190, 184)
(161, 190, 186)
(132, 189, 182)
(132, 181, 178)
(35, 123, 111)
(153, 197, 184)
(54, 119, 111)
(54, 130, 120)
(135, 188, 182)
(47, 130, 110)
(153, 189, 185)
(58, 118, 116)
(163, 187, 187)
(112, 175, 167)
(157, 193, 183)
(15, 120, 106)
(21, 123, 109)
(146, 192, 181)
(147, 198, 191)
(82, 159, 151)
(157, 196, 193)
(149, 191, 181)
(150, 187, 179)
(30, 125, 117)
(166, 187, 188)
(139, 197, 185)
(33, 114, 105)
(33, 125, 114)
(69, 144, 137)
(43, 120, 110)
(23, 120, 109)
(133, 179, 176)
(17, 117, 107)
(39, 137, 114)
(162, 192, 190)
(26, 127, 113)
(27, 123, 111)
(162, 189, 184)
(151, 188, 181)
(152, 184, 179)
(35, 118, 108)
(152, 195, 188)
(161, 194, 187)
(155, 195, 186)
(109, 170, 162)
(35, 122, 114)
(161, 187, 184)
(160, 191, 185)
(109, 174, 168)
(30, 132, 110)
(164, 186, 184)
(153, 185, 182)
(39, 126, 117)
(75, 145, 134)
(146, 198, 186)
(121, 172, 167)
(32, 120, 108)
(86, 158, 146)
(147, 197, 194)
(157, 192, 185)
(147, 194, 188)
(43, 130, 113)
(150, 186, 182)
(60, 137, 129)
(30, 121, 114)
(42, 130, 118)
(123, 188, 180)
(143, 199, 190)
(133, 194, 186)
(25, 126, 112)
(143, 200, 191)
(35, 121, 108)
(27, 122, 114)
(162, 188, 187)
(26, 131, 114)
(25, 127, 113)
(54, 121, 114)
(136, 186, 183)
(161, 185, 185)
(118, 184, 170)
(32, 131, 113)
(32, 115, 105)
(119, 176, 170)
(153, 183, 183)
(22, 129, 113)
(47, 124, 114)
(48, 131, 121)
(144, 193, 189)
(141, 190, 184)
(37, 122, 115)
(153, 195, 193)
(147, 190, 180)
(103, 168, 162)
(24, 132, 116)
(27, 129, 107)
(60, 140, 129)
(159, 191, 186)
(62, 133, 119)
(43, 119, 107)
(162, 191, 187)
(25, 125, 115)
(46, 121, 114)
(126, 189, 172)
(155, 193, 182)
(35, 117, 105)
(27, 118, 111)
(36, 124, 112)
(54, 124, 114)
(46, 133, 124)
(73, 158, 139)
(38, 120, 108)
(136, 189, 183)
(32, 118, 105)
(137, 187, 176)
(135, 187, 183)
(80, 142, 137)
(138, 194, 183)
(148, 200, 188)
(163, 184, 185)
(150, 195, 188)
(144, 189, 186)
(150, 192, 182)
(146, 192, 190)
(24, 121, 110)
(59, 127, 126)
(158, 191, 184)
(23, 125, 111)
(136, 192, 179)
(27, 128, 114)
(27, 120, 110)
(152, 189, 182)
(36, 119, 109)
(158, 184, 181)
(123, 180, 174)
(162, 187, 184)
(65, 132, 123)
(151, 194, 184)
(151, 186, 180)
(143, 187, 186)
(152, 186, 185)
(19, 119, 109)
(28, 121, 113)
(160, 189, 185)
(163, 191, 192)
(157, 197, 188)
(153, 197, 196)
(153, 194, 190)
(150, 191, 185)
(130, 191, 184)
(24, 131, 113)
(94, 162, 151)
(149, 188, 183)
(158, 190, 187)
(30, 119, 113)
(27, 127, 117)
(16, 122, 108)
(23, 121, 108)
(87, 148, 143)
(151, 192, 186)
(152, 188, 184)
(35, 122, 113)
(20, 122, 109)
(91, 152, 147)
(161, 190, 188)
(162, 186, 186)
(142, 186, 185)
(134, 181, 173)
(70, 145, 138)
(44, 121, 111)
(161, 191, 189)

Circle2:
(79, 129, 32)
(82, 127, 44)
(144, 169, 129)
(163, 192, 146)
(174, 197, 155)
(88, 124, 60)
(98, 130, 65)
(157, 183, 136)
(111, 137, 89)
(83, 127, 48)
(163, 188, 148)
(174, 189, 156)
(150, 176, 131)
(124, 152, 104)
(83, 122, 55)
(147, 169, 130)
(140, 168, 120)
(150, 177, 132)
(166, 188, 150)
(85, 128, 46)
(115, 149, 89)
(120, 142, 103)
(92, 132, 62)
(176, 194, 156)
(78, 122, 37)
(113, 136, 94)
(165, 185, 148)
(93, 128, 64)
(119, 148, 94)
(96, 131, 67)
(99, 129, 79)
(169, 189, 152)
(121, 160, 97)
(96, 132, 68)
(112, 143, 86)
(168, 193, 153)
(175, 194, 164)
(137, 168, 109)
(95, 128, 71)
(115, 138, 92)
(84, 125, 46)
(88, 122, 62)
(111, 139, 88)
(102, 130, 81)
(101, 127, 80)
(123, 157, 96)
(144, 166, 127)
(147, 173, 126)
(79, 128, 39)
(104, 129, 87)
(173, 192, 160)
(120, 145, 103)
(150, 173, 129)
(98, 125, 74)
(145, 176, 117)
(172, 187, 154)
(93, 127, 67)
(92, 123, 66)
(178, 201, 159)
(161, 187, 140)
(81, 129, 45)
(79, 121, 49)
(168, 192, 156)
(168, 189, 150)
(104, 133, 75)
(87, 127, 54)
(170, 192, 154)
(154, 176, 137)
(82, 126, 41)
(118, 144, 99)
(83, 126, 46)
(174, 199, 157)
(119, 144, 104)
(171, 195, 163)
(160, 180, 145)
(111, 139, 91)
(156, 181, 141)
(79, 127, 41)
(122, 144, 105)
(82, 125, 53)
(174, 195, 164)
(172, 189, 153)
(149, 176, 133)
(98, 123, 81)
(165, 192, 149)
(136, 164, 115)
(92, 122, 68)
(117, 142, 100)
(126, 152, 107)
(82, 129, 37)
(177, 197, 160)
(154, 188, 137)
(167, 200, 147)
(83, 129, 41)
(127, 165, 106)
(108, 134, 86)
(124, 162, 101)
(83, 128, 45)
(113, 149, 88)
(84, 128, 49)
(149, 180, 121)
(82, 125, 43)
(105, 132, 81)
(174, 195, 154)
(177, 193, 166)
(174, 190, 161)
(167, 189, 151)
(149, 175, 127)
(97, 127, 73)
(166, 193, 152)
(78, 128, 41)
(165, 190, 151)
(166, 186, 149)
(113, 142, 98)
(175, 196, 157)
(92, 125, 68)
(134, 160, 113)
(152, 179, 134)
(125, 151, 106)
(99, 127, 79)
(168, 190, 152)
(143, 170, 127)
(169, 186, 150)
(110, 137, 86)
(80, 125, 40)
(128, 151, 107)
(102, 128, 81)
(170, 187, 153)
(166, 193, 142)
(174, 194, 157)
(108, 133, 93)
(105, 130, 88)
(174, 193, 161)
(96, 121, 81)
(159, 187, 139)
(79, 129, 44)
(90, 124, 64)
(91, 124, 69)
(158, 192, 141)
(158, 184, 137)
(93, 130, 60)
(149, 175, 130)
(123, 151, 103)
(142, 166, 116)
(86, 124, 51)
(161, 184, 138)
(169, 193, 157)
(88, 128, 55)
(116, 141, 101)
(155, 177, 138)
(93, 121, 73)
(103, 130, 85)
(113, 151, 90)
(79, 129, 34)
(101, 127, 79)
(96, 124, 76)
(82, 127, 46)
(88, 124, 62)
(166, 192, 145)
(157, 183, 138)
(94, 122, 71)
(157, 182, 142)
(95, 120, 78)
(176, 192, 156)
(94, 125, 81)
(175, 197, 159)
(100, 129, 73)
(176, 193, 157)
(85, 128, 48)
(89, 125, 64)
(90, 121, 62)
(172, 191, 159)
(107, 131, 83)
(169, 195, 156)
(149, 174, 132)
(112, 146, 85)
(142, 167, 128)
(165, 185, 150)
(83, 130, 38)
(154, 182, 131)
(130, 169, 106)
(89, 121, 71)
(155, 181, 134)
(169, 189, 154)
(151, 178, 135)
(109, 135, 87)
(96, 123, 70)
(125, 146, 105)
(168, 185, 151)
(161, 187, 152)
(82, 130, 46)
(94, 124, 70)
(156, 178, 129)
(111, 139, 90)
(110, 135, 95)
(153, 174, 135)
(90, 128, 55)
(180, 190, 163)
(76, 129, 39)
(98, 128, 74)
(101, 127, 82)
(91, 122, 65)
(146, 169, 127)
(104, 129, 89)
(173, 192, 162)
(98, 124, 76)
(92, 127, 61)
(166, 191, 152)
(167, 187, 150)
(159, 182, 138)
(79, 124, 43)
(101, 138, 68)
(133, 161, 121)
(103, 132, 74)
(158, 179, 136)
(100, 128, 80)
(169, 191, 153)
(170, 196, 149)
(175, 189, 163)
(161, 187, 142)
(81, 126, 41)
(168, 188, 151)
(99, 125, 78)
(168, 192, 158)
(90, 116, 71)
(177, 198, 159)
(87, 126, 61)
(171, 190, 158)
(98, 128, 64)
(170, 192, 156)
(155, 180, 141)
(101, 129, 81)
(102, 125, 79)
(128, 153, 113)
(174, 199, 159)
(153, 178, 136)
(133, 158, 101)
(94, 121, 68)
(91, 125, 65)
(156, 178, 132)
(159, 185, 138)
(79, 127, 43)
(173, 188, 159)
(172, 189, 155)
(166, 190, 154)
(173, 189, 160)
(98, 123, 83)
(89, 120, 63)
(93, 126, 71)
(92, 122, 70)
(136, 157, 114)
(160, 186, 139)
(151, 177, 132)
(135, 162, 117)
(155, 175, 138)
(177, 197, 162)
(101, 130, 72)
(83, 128, 47)
(119, 146, 105)
(167, 193, 146)
(170, 191, 158)
(158, 189, 130)
(95, 123, 72)
(96, 122, 75)
(82, 125, 45)
(84, 123, 58)
(176, 198, 160)
(125, 159, 99)
(131, 156, 114)
(167, 189, 153)
(109, 143, 82)
(123, 151, 102)
(175, 191, 152)
(97, 127, 75)
(81, 131, 36)
(124, 150, 105)
(175, 195, 158)
(150, 175, 133)
(173, 187, 161)
(166, 186, 151)
(158, 181, 139)
(92, 125, 70)
(161, 188, 143)
(134, 160, 115)
(108, 136, 88)
(177, 199, 161)
(102, 131, 75)
(178, 195, 159)
(168, 190, 154)
(143, 170, 129)
(169, 186, 152)
(127, 160, 105)
(134, 161, 116)
(164, 197, 144)
(95, 125, 71)
(112, 140, 91)
(170, 194, 158)
(156, 184, 133)
(111, 137, 90)
(172, 195, 151)
(163, 188, 149)
(102, 128, 83)
(149, 178, 124)
(170, 187, 155)
(149, 179, 125)
(105, 130, 90)
(174, 193, 163)
(86, 127, 51)
(132, 157, 102)
(146, 166, 131)
(132, 156, 106)
(109, 139, 79)
(91, 124, 71)
(79, 122, 43)
(167, 188, 155)
(139, 166, 121)
(158, 184, 139)
(94, 119, 77)
(175, 191, 155)
(173, 183, 158)
(100, 129, 85)
(162, 183, 144)
(154, 186, 136)
(170, 193, 147)
(168, 193, 154)
(119, 149, 95)
(100, 126, 79)
(92, 121, 67)
(169, 193, 159)
(152, 175, 133)
(162, 184, 145)
(85, 121, 57)
(134, 157, 113)
(128, 154, 109)
(138, 163, 121)
(148, 169, 126)
(91, 128, 59)
(172, 198, 151)
(123, 157, 97)
(166, 192, 147)
(89, 129, 59)
(132, 160, 102)
(141, 166, 127)
(95, 120, 80)
(172, 194, 158)
(167, 191, 155)
(139, 164, 122)
(175, 197, 161)
(100, 129, 75)
(169, 192, 148)
(176, 193, 159)
(172, 191, 161)
(92, 127, 73)
(175, 190, 157)
(136, 162, 117)
(110, 138, 90)
(99, 125, 77)
(153, 182, 128)
(160, 192, 143)
(164, 188, 138)
(155, 181, 136)
(129, 157, 109)
(106, 128, 89)
(78, 118, 48)
(155, 180, 140)
(134, 155, 114)
(96, 123, 72)
(146, 172, 127)
(95, 128, 75)
(83, 126, 47)
(102, 129, 84)
(120, 148, 99)
(94, 124, 72)
(82, 131, 49)
(170, 189, 157)
(76, 129, 41)
(98, 128, 76)
(166, 187, 148)
(140, 163, 121)
(169, 195, 148)
(176, 196, 159)
(173, 192, 164)
(87, 119, 69)
(92, 127, 63)
(174, 188, 162)
(167, 187, 152)
(172, 193, 160)
(97, 125, 74)
(123, 149, 101)
(159, 182, 140)
(142, 168, 121)
(86, 125, 60)
(89, 124, 68)
(139, 164, 125)
(109, 137, 89)
(129, 156, 103)
(85, 126, 56)
(169, 191, 155)
(170, 196, 151)
(95, 131, 70)
(96, 127, 68)
(108, 134, 87)
(96, 126, 72)
(81, 126, 43)
(168, 188, 153)
(99, 125, 80)
(178, 197, 165)
(167, 193, 145)
(160, 183, 141)
(171, 190, 160)
(96, 122, 74)
(173, 196, 152)
(98, 128, 66)
(95, 127, 77)
(83, 125, 49)
(131, 157, 109)
(98, 132, 72)
(180, 193, 165)
(162, 192, 140)
(141, 169, 131)
(91, 126, 68)
(140, 162, 123)
(172, 196, 160)
(159, 185, 140)
(92, 131, 64)
(172, 189, 157)
(97, 121, 71)
(159, 181, 142)
(90, 123, 66)
(151, 181, 127)
(80, 130, 35)
(106, 133, 88)
(151, 176, 134)
(93, 126, 73)
(88, 125, 56)
(169, 190, 157)
(92, 122, 72)
(128, 152, 104)
(160, 186, 141)
(170, 195, 153)
(108, 130, 84)
(177, 193, 157)
(148, 174, 129)
(80, 129, 47)
(99, 124, 82)
(87, 122, 54)
(91, 133, 61)
(167, 193, 148)
(90, 130, 60)
(146, 167, 126)
(95, 123, 74)
(164, 186, 147)
(171, 187, 158)
(105, 131, 84)
(157, 180, 138)
(98, 122, 74)
(140, 165, 123)
(176, 198, 162)
(132, 160, 111)
(131, 156, 116)
(93, 130, 61)
(175, 191, 154)
(97, 127, 77)
(159, 184, 142)
(175, 195, 160)
(100, 127, 74)
(176, 191, 158)
(100, 126, 78)
(172, 188, 159)
(165, 187, 149)
(80, 128, 42)
(135, 161, 113)
(137, 164, 111)
(92, 125, 72)
(151, 172, 131)
(177, 199, 163)
(178, 195, 161)
(151, 176, 137)
(170, 191, 150)
(144, 167, 123)
(95, 125, 73)
(163, 184, 145)
(131, 155, 105)
(89, 129, 58)
(120, 146, 99)
(170, 194, 160)
(83, 124, 46)
(164, 189, 147)
(163, 185, 146)
(172, 195, 153)
(179, 196, 164)
(131, 159, 111)
(167, 192, 150)
(90, 129, 62)
(174, 193, 165)
(162, 191, 137)
(85, 128, 49)
(173, 194, 161)
(114, 137, 93)
(176, 197, 164)
(167, 188, 157)
(90, 125, 69)
(140, 165, 126)
(182, 192, 167)
(129, 157, 108)
(171, 192, 153)
(109, 135, 88)
(170, 193, 149)
(100, 126, 81)
(171, 193, 154)
(94, 130, 66)
(82, 128, 38)
(144, 170, 123)
(84, 125, 49)
(95, 129, 69)
(174, 192, 154)
(121, 148, 103)
(84, 126, 50)
(138, 163, 123)
(82, 123, 44)
(91, 128, 61)
(172, 198, 153)
(179, 199, 164)
(147, 170, 124)
(89, 125, 55)
(86, 130, 53)
(179, 195, 166)
(142, 168, 120)
(117, 143, 96)
(167, 191, 157)
(85, 127, 51)
(169, 192, 150)
(176, 193, 161)
(173, 186, 160)
(152, 177, 135)
(126, 153, 108)
(106, 132, 84)
(158, 183, 143)
(95, 131, 69)
(145, 171, 126)
(138, 162, 112)
(93, 128, 70)
(171, 196, 154)
(163, 191, 142)
(161, 183, 145)
(136, 163, 120)
(110, 139, 93)
(162, 187, 147)
(96, 131, 73)
(80, 123, 41)
(87, 127, 57)
(164, 188, 140)
(92, 120, 71)
(157, 189, 139)
(84, 124, 51)
(80, 126, 51)
(128, 153, 114)
(174, 199, 160)
(83, 129, 54)
(167, 190, 146)
(90, 127, 58)
(94, 124, 74)
(116, 155, 92)
(123, 161, 100)
(82, 123, 47)
(170, 189, 159)
(98, 128, 78)
(172, 190, 152)
(169, 195, 150)
(176, 196, 161)
(78, 125, 44)
(172, 193, 162)
(97, 125, 76)
(81, 130, 39)
(86, 125, 62)
(149, 169, 132)
(162, 189, 146)
(154, 184, 134)
(87, 130, 58)
(168, 187, 155)
(88, 129, 61)
(109, 138, 92)
(115, 140, 98)
(105, 136, 77)
(145, 168, 124)
(163, 187, 139)
(108, 134, 89)
(96, 126, 74)
(94, 124, 64)
(141, 169, 120)
(90, 130, 59)
(166, 194, 143)
(121, 147, 100)
(105, 131, 83)
(89, 131, 55)
(171, 190, 162)
(173, 196, 154)
(94, 127, 74)
(82, 125, 46)
(83, 125, 51)
(171, 191, 163)
(82, 126, 47)
(87, 122, 66)
(172, 193, 152)
(179, 194, 163)
(124, 147, 101)
(82, 122, 49)
(149, 171, 132)
(142, 170, 122)
(165, 187, 148)
(92, 131, 66)
(169, 194, 152)
(95, 130, 66)
(171, 194, 150)
(94, 131, 62)
(151, 176, 136)
(177, 192, 159)
(103, 131, 80)
(96, 130, 70)
(88, 125, 58)
(170, 195, 155)
(92, 119, 68)
(174, 190, 154)
(83, 127, 50)
(112, 137, 95)
(104, 132, 83)
(173, 195, 156)
(105, 131, 86)
(136, 171, 115)
(86, 128, 52)
(151, 180, 124)
(119, 154, 90)
(93, 130, 63)
(142, 169, 124)
(107, 133, 85)
(79, 123, 44)
(159, 184, 144)
(82, 121, 56)
(169, 190, 149)
(172, 188, 161)
(80, 128, 44)
(144, 170, 122)
(95, 129, 68)
(119, 145, 98)
(88, 128, 58)
(161, 188, 147)
(77, 126, 34)
(84, 127, 45)
(110, 136, 91)
(122, 158, 97)
(178, 195, 163)
(111, 141, 87)
(92, 118, 71)
(179, 200, 159)
(102, 123, 80)
(98, 129, 69)
(95, 125, 75)
(148, 173, 133)
(110, 147, 78)
(173, 198, 156)
(147, 174, 129)
(165, 193, 144)
(94, 122, 74)
(164, 189, 149)
(83, 124, 48)
(173, 191, 153)
(146, 171, 129)
(78, 127, 36)
(78, 126, 40)
(89, 130, 60)
(107, 135, 84)
(79, 126, 45)
(172, 187, 156)
(149, 170, 129)
(173, 194, 163)
(176, 197, 166)
(168, 194, 146)
(118, 157, 94)
(168, 197, 151)
(93, 129, 65)
(81, 127, 37)
(149, 174, 135)
(143, 169, 122)
(100, 125, 83)
(169, 188, 156)
(154, 182, 134)
(87, 127, 56)
(170, 193, 151)
(95, 125, 65)
(80, 127, 46)
(111, 144, 87)
(153, 179, 132)
(94, 130, 68)
(82, 128, 40)
(144, 170, 125)
(94, 122, 64)
(84, 126, 52)
(82, 131, 50)
(131, 154, 110)
(146, 173, 128)
(111, 140, 94)
(164, 188, 152)
(173, 194, 153)
(98, 129, 72)
(83, 123, 50)
(111, 136, 96)
(98, 124, 79)
(124, 149, 107)
(91, 119, 71)
(85, 127, 53)
(103, 133, 73)
(92, 128, 64)
(140, 168, 128)
(115, 141, 93)
(105, 136, 76)
(171, 196, 156)
(171, 188, 152)
(162, 179, 145)
(80, 123, 43)
(84, 128, 51)
(174, 195, 156)
(148, 171, 129)
(95, 127, 78)
(82, 127, 42)
(84, 124, 53)
(105, 133, 84)
(174, 196, 157)
(150, 172, 123)
(165, 192, 141)
(77, 124, 43)
(173, 193, 156)
(90, 127, 60)
(172, 197, 157)
(104, 130, 82)
(91, 118, 65)
(176, 195, 163)
(107, 137, 87)
(99, 132, 75)
(143, 167, 119)
(135, 162, 107)
(174, 184, 160)
(86, 129, 57)
(114, 139, 97)
(106, 134, 85)
(152, 181, 133)
(93, 123, 69)
(96, 130, 69)
(135, 158, 114)
(168, 187, 157)
(93, 119, 71)
(162, 182, 145)
(80, 129, 48)
(115, 140, 100)
(96, 126, 76)
(174, 194, 159)
(88, 121, 64)
(130, 156, 109)
(148, 175, 130)
(139, 174, 120)
(95, 123, 75)
(173, 189, 153)
(82, 126, 49)
(94, 120, 73)
(132, 166, 106)
(172, 193, 154)
(144, 175, 115)
(168, 191, 145)
(175, 192, 156)
(119, 158, 95)
(132, 157, 115)
(92, 123, 64)
(169, 194, 154)
(80, 129, 38)
(155, 178, 136)
(96, 129, 72)
(115, 143, 95)
(134, 158, 108)
(171, 194, 152)
(96, 126, 66)
(160, 185, 145)
(94, 131, 64)
(92, 118, 70)
(119, 147, 99)
(141, 164, 118)
(96, 125, 79)
(83, 127, 52)
(121, 146, 104)
(131, 152, 109)
(97, 128, 68)
(156, 181, 139)
(113, 144, 102)
(97, 123, 75)
(162, 188, 141)
(115, 142, 89)
(90, 118, 67)
(88, 127, 60)
(171, 193, 155)
(96, 125, 69)
(118, 146, 97)
(83, 127, 42)
(119, 145, 100)
(170, 198, 157)
(83, 128, 43)
(170, 190, 153)
(138, 163, 124)
(161, 181, 146)
(87, 120, 65)
(179, 192, 162)
(173, 198, 158)
(173, 190, 154)
(89, 126, 56)
(136, 163, 108)
(91, 119, 70)
(86, 127, 57)
(172, 187, 158)
(131, 151, 116)
(165, 189, 153)
(106, 132, 85)
(158, 183, 144)
(97, 123, 78)
(93, 129, 67)
(81, 127, 39)
(143, 169, 124)
(109, 134, 92)
(82, 132, 35)
(100, 125, 85)
(169, 188, 158)
(82, 131, 39)
(95, 124, 66)
(92, 120, 72)
(153, 179, 134)
(128, 151, 105)
(150, 176, 128)
(109, 146, 79)
(84, 126, 54)
(89, 124, 58)
(157, 178, 139)
(131, 154, 112)
(165, 188, 142)
(95, 121, 74)
(173, 194, 155)
(147, 170, 128)
(92, 132, 59)
(106, 140, 79)
(79, 128, 46)
(167, 186, 154)
(114, 140, 92)
(97, 125, 77)
(133, 158, 116)
(85, 127, 55)
(92, 128, 66)
(86, 123, 53)
(116, 144, 96)
(81, 125, 46)
(178, 193, 162)
(170, 188, 150)
(177, 194, 158)
(93, 128, 74)
(180, 197, 161)
(103, 129, 82)
(164, 187, 143)
(171, 188, 154)
(103, 128, 86)
(94, 125, 66)
(84, 128, 53)
(96, 122, 77)
(98, 131, 74)
(79, 128, 36)
(94, 120, 72)
(157, 182, 140)
(131, 158, 113)
(173, 193, 158)
(113, 139, 91)
(150, 175, 135)
(91, 118, 67)
(168, 195, 150)
(92, 123, 63)
(79, 128, 49)
(92, 127, 69)
(152, 172, 135)
(119, 147, 98)
(134, 162, 113)
(129, 155, 108)
(93, 123, 71)
(161, 182, 143)
(80, 125, 44)
(170, 195, 156)
(164, 190, 143)
(171, 191, 154)
(163, 186, 142)
(138, 166, 117)
(157, 192, 138)
(82, 130, 44)
(163, 189, 152)
(133, 160, 105)
(130, 156, 111)
(104, 132, 84)
(173, 195, 157)
(98, 127, 71)
(80, 121, 51)
(174, 191, 155)
(164, 186, 150)
(89, 131, 59)
(165, 191, 146)
(140, 163, 117)
(86, 129, 49)
(122, 147, 107)
(101, 126, 84)
(172, 192, 155)
(91, 121, 67)
(139, 167, 118)
(82, 126, 51)
(94, 120, 75)
(129, 163, 103)
(81, 128, 36)
(85, 125, 52)
(124, 147, 105)
(108, 137, 81)
(128, 167, 104)
(91, 117, 69)
(168, 191, 147)
(175, 192, 158)
(159, 184, 145)
(169, 198, 154)
(90, 122, 72)
(132, 157, 117)
(97, 120, 76)
(111, 146, 82)
(80, 129, 40)
(134, 157, 115)
(105, 135, 75)
(163, 189, 142)
(135, 157, 118)
(128, 156, 108)
(87, 126, 59)
(171, 187, 151)
(148, 173, 134)
(167, 188, 147)
(96, 125, 81)
(102, 127, 87)
(90, 125, 59)
(164, 189, 150)
(167, 192, 153)
(108, 145, 75)
(130, 155, 113)
(152, 183, 124)
(79, 126, 46)
(159, 179, 142)
(84, 134, 39)
(168, 194, 147)
(172, 191, 163)
(87, 132, 51)
(175, 190, 159)
(111, 148, 81)
(86, 128, 56)
(171, 197, 150)
(99, 127, 76)
(85, 125, 55)
(92, 126, 66)
(103, 130, 79)
(171, 189, 151)
(178, 199, 160)
(88, 127, 62)
(80, 127, 47)
(87, 128, 58)
(171, 193, 157)
(96, 125, 71)
(0, 255, 0)
(151, 171, 136)
(126, 151, 111)
(94, 130, 69)
(95, 126, 67)
(106, 144, 71)
(154, 179, 137)
(128, 155, 110)
(91, 127, 63)
(102, 131, 83)
(82, 132, 47)
(96, 128, 81)
(170, 190, 155)
(95, 121, 73)
(94, 123, 65)
(97, 126, 72)
(173, 190, 156)
(176, 192, 163)
(97, 129, 82)
(116, 144, 95)
(90, 120, 68)
(143, 168, 126)
(158, 179, 140)
(142, 164, 125)
(105, 142, 72)
(158, 180, 141)
(85, 124, 57)
(93, 120, 69)
(171, 196, 157)
(134, 159, 117)
(168, 189, 156)
(87, 124, 55)
(95, 124, 68)
(171, 192, 159)
(96, 124, 73)
(105, 133, 85)
(174, 196, 158)
(179, 195, 159)
(84, 125, 55)
(88, 122, 71)
(91, 127, 66)
(172, 197, 158)
(89, 124, 60)
(140, 168, 119)
(95, 121, 76)
(164, 184, 149)
(173, 197, 163)
(166, 188, 149)
(86, 126, 53)
(97, 130, 73)
(89, 125, 61)
(139, 165, 118)
(132, 156, 104)
(167, 186, 156)
(79, 121, 45)
(132, 159, 114)
(106, 135, 87)
(99, 126, 73)
(168, 189, 146)
(93, 124, 65)
(81, 125, 48)
(160, 188, 140)
(130, 161, 104)
(177, 194, 160)
(171, 195, 159)
(178, 194, 165)
(112, 138, 91)
(174, 192, 150)
(92, 124, 75)
(164, 187, 145)
(171, 188, 156)
(103, 128, 88)
(177, 190, 162)
(94, 125, 68)
(171, 187, 160)
(147, 172, 130)
(166, 191, 149)
(137, 159, 121)
(140, 167, 122)
(89, 128, 61)
(82, 122, 52)
(172, 194, 156)
(87, 115, 66)
(156, 178, 139)
(99, 128, 72)
(99, 132, 79)
(168, 195, 152)
(87, 130, 51)
(90, 119, 65)
(100, 128, 77)
(93, 127, 66)
(175, 196, 163)
(86, 126, 56)
(166, 187, 156)
(169, 194, 155)
(117, 146, 102)
(92, 127, 71)
(81, 128, 48)
(152, 172, 137)
(170, 191, 152)
(93, 123, 73)
(145, 163, 123)
(103, 131, 83)
(170, 192, 153)
(155, 180, 138)
(164, 190, 145)
(171, 191, 156)
(145, 167, 129)
(163, 186, 144)
(101, 129, 78)
(94, 128, 68)
(167, 192, 152)
(113, 141, 93)
(173, 195, 159)
(98, 127, 73)
(174, 191, 157)
(91, 129, 68)
(130, 157, 114)
(174, 187, 159)
(101, 126, 86)
(85, 130, 47)
(172, 192, 157)
(97, 124, 71)
(91, 121, 69)
(85, 125, 54)
(92, 126, 65)
(116, 142, 95)
(108, 137, 83)
(107, 133, 88)
(168, 191, 149)
(175, 192, 160)
(106, 129, 85)
(95, 127, 62)
(95, 126, 66)
(84, 127, 48)
(95, 130, 72)
(80, 124, 49)
(163, 189, 144)
(160, 182, 143)
(115, 135, 100)
(176, 197, 156)
(94, 127, 70)
(167, 188, 149)
(173, 198, 159)
(167, 189, 150)
(90, 126, 62)
(146, 171, 132)
(92, 129, 60)
(98, 126, 75)
(124, 150, 102)
(107, 135, 87)
(117, 144, 99)
(165, 190, 150)
(145, 169, 119)
(168, 194, 149)
(126, 154, 105)
(93, 129, 68)
(175, 190, 161)
(171, 197, 152)
(107, 132, 90)
(99, 127, 78)
(168, 190, 151)
(175, 191, 162)
(81, 131, 46)
(88, 127, 64)
(118, 145, 100)
(81, 123, 47)
(174, 197, 153)
(163, 188, 146)
(122, 149, 104)
(137, 164, 119)
(91, 127, 65)
(170, 189, 161)
(82, 124, 50)
(83, 123, 53)
(113, 136, 92)
(173, 190, 158)
(81, 130, 41)
(169, 196, 153)
(96, 131, 65)
(136, 163, 112)
(176, 192, 165)
(99, 129, 77)
(92, 128, 67)
(86, 123, 54)
(104, 142, 69)
(90, 120, 70)
(143, 168, 128)
(87, 128, 50)
(175, 194, 162)
(168, 193, 151)
(115, 141, 96)
(109, 138, 94)
(112, 138, 90)
(137, 164, 109)
(92, 124, 74)
(177, 198, 165)
(102, 130, 79)
(168, 189, 158)
(93, 121, 72)
(95, 124, 70)
(91, 131, 61)
(171, 192, 161)
(174, 196, 160)
(137, 159, 120)
(139, 171, 122)
(82, 122, 51)
(172, 194, 155)
(165, 188, 146)
(175, 197, 158)
(86, 126, 55)
(89, 125, 63)
(90, 123, 70)
(81, 129, 43)
(142, 167, 127)
